172.20.151.127 - - [18/Nov/2016:12:21:21 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:21:22 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:21:22 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:24:38 -0500] "GET /avienMigration/ HTTP/1.1" 200 30027
172.20.151.127 - - [18/Nov/2016:12:24:38 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 200 86709
172.20.151.127 - - [18/Nov/2016:12:24:39 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:24:39 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:25:56 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:25:56 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:26:35 -0500] "GET /avienMigration HTTP/1.1" 302 -
172.20.151.127 - - [18/Nov/2016:12:26:35 -0500] "GET /avienMigration/ HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:26:36 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:26:36 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:29:16 -0500] "GET /avienMigration/ HTTP/1.1" 200 26273
172.20.151.127 - - [18/Nov/2016:12:29:16 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 200 3448
172.20.151.127 - - [18/Nov/2016:12:29:16 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:32:18 -0500] "GET /avienMigration/ HTTP/1.1" 200 26183
172.20.151.127 - - [18/Nov/2016:12:32:18 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 200 3414
172.20.151.127 - - [18/Nov/2016:12:32:18 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:32:42 -0500] "GET /avienMigration/ HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:32:42 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 200 3448
172.20.151.127 - - [18/Nov/2016:12:32:42 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:32:42 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:32:58 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:32:58 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:43:18 -0500] "GET /avienMigration HTTP/1.1" 302 -
172.20.151.127 - - [18/Nov/2016:12:43:18 -0500] "GET /avienMigration/ HTTP/1.1" 200 26170
172.20.151.127 - - [18/Nov/2016:12:43:18 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:43:18 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:43:18 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:43:39 -0500] "GET /avienMigration/ HTTP/1.1" 200 26173
172.20.151.127 - - [18/Nov/2016:12:43:39 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:43:39 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:43:39 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:43:39 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:44:39 -0500] "GET /avienMigration/ HTTP/1.1" 200 26198
172.20.151.127 - - [18/Nov/2016:12:44:39 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:44:39 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:44:39 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:44:39 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:45:22 -0500] "GET /avienMigration/ HTTP/1.1" 200 26198
172.20.151.127 - - [18/Nov/2016:12:45:23 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:45:23 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:45:23 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:45:23 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:46:29 -0500] "GET /avienMigration/ HTTP/1.1" 200 26219
172.20.151.127 - - [18/Nov/2016:12:46:29 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:46:29 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:46:29 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:46:29 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:47:11 -0500] "GET /avienMigration/.climDiv.html HTTP/1.1" 404 1048
172.20.151.127 - - [18/Nov/2016:12:47:18 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:47:59 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 200 3367
172.20.151.127 - - [18/Nov/2016:12:47:59 -0500] "GET /avienMigration/jquery-3.1.1.min.js HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:47:59 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
172.20.151.127 - - [18/Nov/2016:12:48:10 -0500] "GET /avienMigration HTTP/1.1" 302 -
172.20.151.127 - - [18/Nov/2016:12:48:10 -0500] "GET /avienMigration/ HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:48:10 -0500] "GET /avienMigration/climDiv.html HTTP/1.1" 304 -
172.20.151.127 - - [18/Nov/2016:12:48:10 -0500] "GET /avienMigration/submit_job?vars=true HTTP/1.1" 200 760
172.20.151.127 - - [18/Nov/2016:12:48:10 -0500] "GET /avienMigration/GIS.json HTTP/1.1" 200 124632503
